"Month","Total","Hol","VFR","Bus","Oth","NSW","VIC","QLD","SA","WA","TAS","NT","Hol_NSW","VFR_NSW","Bus_NSW","Oth_NSW","Hol_VIC","VFR_VIC","Bus_VIC","Oth_VIC","Hol_QLD","VFR_QLD","Bus_QLD","Oth_QLD","Hol_SA","VFR_SA","Bus_SA","Oth_SA","Hol_WA","VFR_WA","Bus_WA","Oth_WA","Hol_TAS","VFR_TAS","Bus_TAS","Oth_TAS","Hol_NT","VFR_NT","Bus_NT","Oth_NT"
"2002-08",23041.13176,10057.82801,7570.81045,4038.386826,1374.106474,7399.56119,3924.407674,7550.635833,1198.154232,1926.356317,478.450058,563.56646,2954.667317,2788.035324,1436.902892,219.9556572,1487.893184,1469.814384,711.1948674,255.505239,3922.379041,2212.286341,986.0235298,429.9469205,449.6041084,351.3753318,268.9594435,128.2153483,839.0970336,577.1669349,416.725278,93.3670702,107.6501377,88.0398253,46.0733171,236.6867779,296.5371915,84.0923094,172.5074983,10.4294608
"2002-09",25634.45376,11465.79467,8216.652393,4616.23716,1335.769541,7608.758426,3957.229999,8399.507232,2045.704642,2361.982618,502.295741,758.9751013,2821.652609,2690.027015,1721.583942,375.4948613,1776.399522,1315.812186,602.6982589,262.3200319,4301.966541,2504.167146,1200.947283,392.426261,663.7351999,923.3956501,310.459276,148.1145162,1202.350428,602.5315572,449.9174048,107.1832274,301.3453016,124.7085116,68.444975,7.7969528,398.3450633,56.0103269,262.1860206,42.4336905
"2002-10",29794.52995,15337.97857,8388.176158,4829.092087,1239.283128,9608.045239,4620.881073,8076.067375,2091.196472,3383.117294,477.3427626,1537.879731,4887.298329,3303.98995,1063.77047,352.9864897,2036.918033,1610.056641,776.7168807,197.1895184,4623.897011,2133.974388,940.542252,377.6537243,1250.658866,465.3266621,272.5271907,102.6837529,1636.250835,613.669819,986.0800241,147.1166158,309.4425792,70.8714745,68.5205369,28.508172,593.5129214,190.2872234,720.9347317,33.1448545
"2002-11",20299.8843,9505.212381,5358.391877,3512.340297,1923.939741,6031.940191,4386.194359,5241.260547,1440.252768,1744.223041,547.6731259,908.3402657,2575.347696,2294.803493,963.4816839,198.3073182,1896.478787,1149.995693,751.2962857,588.4235933,2562.261981,994.1986917,742.4645902,942.335284,618.0684469,371.1646413,410.6786123,40.3410673,809.1839357,446.0285263,393.053547,95.9570318,341.3518507,80.9456393,89.2882274,36.0874085,702.5196843,21.2551925,162.0773507,22.4880382
"2002-12",23545.18173,9762.734188,9668.372826,3288.624618,825.450095,8482.991443,4808.54025,5986.477882,1435.902061,1796.382778,794.2932779,240.5940353,3390.63199,3631.534564,1238.874892,221.9499977,1832.650361,2354.105938,494.3422683,127.4416826,2878.499366,1910.661115,979.9784945,217.338907,439.9637443,742.6356258,159.2623411,94.0403497,830.6062356,731.4525709,100.2363332,134.0876385,301.9542567,277.5830885,185.7449132,29.0110195,88.4282345,20.3999247,130.1853761,1.5805
"2003-01",43102.37459,25822.27669,14382.55043,2068.990284,828.5571927,14417.58016,8701.194282,11143.18762,3320.2994,4011.215312,1351.582192,157.3156226,8941.62576,4541.384963,727.694803,206.8746344,5504.444258,2564.082532,487.9881368,144.6793564,6418.653915,4061.22541,378.4073156,284.9009797,1608.327318,1488.306899,126.1997528,97.4654307,2383.54385,1286.160364,264.0927859,77.4183117,896.0548705,370.451779,68.495195,16.5803472,69.6267139,70.9384815,16.1122946,0.6381326
"2003-02",18703.16508,8089.020226,6350.211131,3546.768787,717.1649389,6074.737579,4201.97011,4419.750624,1307.744455,1524.095576,902.7902043,272.0765356,2373.384448,2376.709886,1111.163115,213.4801305,2011.817878,1531.043185,490.0418069,169.0672393,1950.269167,1174.301854,1172.879536,122.3000661,536.82691,393.3139067,319.5455028,58.058135,612.1202925,546.6299718,256.6874515,108.65786,493.282549,221.7351808,155.9180623,31.8544122,111.3189815,106.477146,40.5333123,13.7470958
"2003-03",20873.26069,9150.098415,6644.511354,4226.622934,852.0279838,7493.341696,4319.595966,4282.039489,1505.041525,2010.642822,864.7144487,397.884741,3218.018723,2421.268846,1654.148115,199.9060123,1711.652861,1556.085668,785.1900252,266.6674116,2223.39588,1259.739894,671.2986996,127.6050154,595.6246076,387.029528,415.5305455,106.8568434,891.0404957,734.5130555,325.5863941,59.5028763,419.4320712,193.1922936,160.6002591,91.4898248,90.9337769,92.6820685,214.2688956,0
"2003-04",24625.34426,12833.24197,8452.127303,2720.056298,619.9186881,8363.304253,5258.2646,5627.964982,1966.762712,2051.133725,897.938519,459.9754674,4139.080923,2954.861867,993.4759439,275.8855189,2752.12383,1824.460985,643.6699251,38.009861,2900.292387,2171.164015,445.1584181,111.3501616,1041.388608,601.3615358,194.7332818,129.2792856,1232.818456,501.2559538,265.5205099,51.5388048,598.3201866,217.7584897,68.0047865,13.8550562,169.217577,181.2644575,109.4934329,0
"2003-05",20899.75295,8460.32258,7085.322684,3964.448412,1389.659273,6638.289407,3923.398638,5276.957376,1758.67798,1736.285421,903.3999725,662.7441533,2424.060368,2298.652711,1467.707562,447.8687667,1482.041329,1548.41689,736.3237132,156.6167061,2082.07827,1964.775028,832.2405575,397.8635204,654.7259772,666.9896281,354.8439428,82.1184317,845.5656454,448.2549713,339.0252031,103.439601,529.8076498,134.5390045,96.4858829,142.5674353,442.0433408,23.6944505,137.8215506,59.1848114
"2003-06",20449.17401,8369.913573,7408.008179,3784.213028,887.039228,6173.005463,4162.913639,5583.43796,1385.050502,2255.812059,534.534294,354.4200919,2545.570398,2290.038037,1046.773749,290.6232782,1579.643774,1637.439472,827.0634006,118.7669924,2430.841466,1939.40732,987.1851366,226.0040377,485.9298637,454.6768268,295.4179253,149.0258865,929.0412391,804.6168506,452.7061642,69.4478048,276.3537696,202.2595018,42.8264444,13.0945782,122.5330624,79.5701712,132.2402081,20.0766502
"2003-07",24732.40488,11269.40015,8905.428215,3589.414913,968.1615998,7330.080928,4300.877521,7363.706506,1994.808903,2458.82151,445.7461015,838.363407,3141.761349,2898.525623,1084.895884,204.8980723,1731.256755,1593.750425,820.3713187,155.499022,3814.991013,2475.743476,691.4434311,381.5285848,762.5976475,708.4646044,472.1299176,51.6167331,996.0759339,953.7786526,360.5302095,148.4367143,194.8290222,137.548923,100.5981136,12.7700427,627.8884263,137.6165107,59.4460394,13.4124306
"2003-08",22261.93108,11512.07765,6343.519799,3614.390272,791.9433589,6638.993079,3745.55539,7112.709556,1364.501907,2374.994207,438.5234755,586.6534634,3036.199873,2217.293479,1108.432763,277.0669643,1789.448341,1123.952594,667.9222392,164.2322161,4202.136557,1995.717941,730.2119839,184.6430735,668.2866611,328.0972682,331.2553446,36.8626328,1234.326128,588.2850313,495.2297641,57.1532838,222.4996201,83.4653141,121.5955138,10.9630275,359.1804669,6.708172,159.7426636,61.0221609
"2003-09",23220.54185,11286.78396,7177.563538,4077.699814,678.4945435,6501.026075,3092.384898,7928.150743,1393.900942,3107.972281,331.2887674,865.8181442,2335.962516,2721.785578,1245.567659,197.710322,1453.03274,1046.43779,421.7655926,171.1487758,4476.226648,2064.46665,1306.141918,81.3155272,589.0581084,429.0212746,306.258129,69.5634302,1699.855457,676.3776846,631.5544941,100.1846452,146.4167309,92.7383722,90.4336469,1.7000174,586.2317551,146.7361889,75.9783745,56.8718257
"2003-10",26346.59323,13140.99693,7853.767555,3873.812929,1478.015815,8505.372737,4127.591867,7213.413459,1925.096147,3332.374321,636.6006062,606.144091,4136.330429,2696.905776,1398.376346,273.7601862,1841.450701,1688.862211,415.0554731,182.2234821,3738.526413,1833.823324,867.0352293,774.028493,1022.554805,453.2064896,376.4902444,72.8446085,1684.250242,901.8539386,599.8949572,146.3751834,406.4377136,170.6568329,55.9357253,3.5703344,311.446627,108.458983,161.0249538,25.2135272
"2003-11",22055.83036,10154.05075,7048.046302,3926.207644,927.5256575,6295.350986,4212.434367,6793.268891,1637.012713,1983.47429,819.6980123,314.5910977,2669.033226,2283.520639,1120.289615,222.5075064,1831.563279,1701.450799,554.3390229,125.0812662,3580.653915,1526.21373,1258.036853,428.3643931,697.854533,626.8769399,252.2957164,59.9855241,902.8232131,513.9863685,479.7368261,86.9278823,404.2730952,311.2455215,103.2560878,0.9233078,67.8494921,84.7523048,158.2535232,3.7357776
"2003-12",21808.02754,8202.935579,9958.458743,3151.547229,495.0859883,7803.982633,4248.173856,5032.697948,1186.954846,2386.167773,832.2991047,317.7513793,2526.515133,3917.665977,1194.804215,164.9973082,1534.707521,2183.254931,467.3830053,62.8283986,2675.296645,1979.833021,317.5059574,60.0623245,326.2700883,570.2260638,255.1174755,35.3412183,838.1173033,883.8395486,617.9651872,46.2457336,211.6420104,407.0536067,95.8221659,117.7813217,90.3868786,16.585594,202.9492233,7.8296834
"2004-01",45954.22769,24775.24474,17431.15227,2751.119245,996.7114378,15977.94388,9729.293249,9711.743918,3874.738796,4231.369611,2124.839084,304.2991553,7980.506756,6470.930173,1193.11059,333.3963596,5701.328968,3458.749227,401.5282175,167.6868358,5328.283905,3480.089779,535.440186,367.9300484,1841.28505,1593.027926,369.1711231,71.2546969,2660.233505,1346.277597,177.2584495,47.6000586,1111.110295,946.7881507,61.8433918,5.097247,152.4962634,135.2894135,12.7672869,3.7461915
"2004-02",18388.42555,8034.641695,6351.65133,3378.57151,623.5610121,5884.629782,3771.014345,4189.190884,1454.007169,1516.867982,1240.902896,331.8124891,2518.067554,1983.091205,1227.883529,155.5874935,1661.087309,1449.478185,538.0628711,122.3859802,1876.215303,1451.929737,724.7705978,136.2752457,539.2695465,540.4189283,267.2168724,107.1018221,754.068916,418.7008233,266.8710572,77.2271852,671.5747928,498.8849179,58.2815378,12.1616477,14.3582731,9.1475338,295.4850445,12.8216377
"2004-03",20679.71485,9679.395267,6781.215827,3357.52374,861.5800161,6383.914811,4581.274457,4402.59517,1610.139224,2234.531363,1173.226985,294.0328418,2868.059245,2405.367265,902.8630839,207.6252179,2325.855322,1388.456943,600.9173056,266.0448859,1784.370275,1568.064405,909.9355449,140.2249449,878.3505679,448.3388563,213.6546885,69.795111,1098.007705,631.3743555,374.8877277,130.2615742,679.9233216,303.8787083,142.3694014,47.0555533,44.8288306,35.7352942,212.8959881,0.5727289
"2004-04",27513.78446,13774.46438,10081.73429,2820.653137,836.9326512,9751.524831,5522.701971,5903.736352,2373.860029,2429.862057,1155.034572,377.0646439,4524.377249,4124.468136,874.8451369,227.8343096,2771.710164,1894.50195,646.315464,210.1743932,2899.203077,2259.023474,626.7282422,118.7815597,1224.175655,733.317084,307.1667747,109.2005152,1436.360304,620.8428698,237.0006382,135.6582449,685.0609837,359.9321082,97.4656943,12.5757855,233.5769479,89.6486664,31.1311865,22.7078431
"2004-05",19944.62669,7954.196986,7135.771043,3753.292467,1101.366198,6059.550779,4275.064545,5029.465578,1577.648552,2027.868796,533.4521346,441.57631,2321.265154,2352.95262,1112.826283,272.5067222,1708.323936,1459.095027,761.1683164,346.4772663,2333.660745,1744.764327,729.8714498,221.1690559,549.5776905,684.3326433,272.4877866,71.2504315,679.3396113,627.226752,573.1091488,148.1932841,197.246938,169.4103731,125.0253852,41.7694383,164.782911,97.9893015,178.8040975,0
"2004-06",18810.9118,7863.567428,6780.290212,3417.330567,749.7235929,5815.758762,3747.366185,5280.873664,1056.284715,1794.18081,562.3632154,554.0844491,2321.932494,2321.211417,949.5249539,223.0898975,1400.69246,1613.051578,593.3238459,140.2983021,2821.795133,1460.268605,812.5032394,186.306687,395.0048751,294.9339256,310.3973362,55.948578,491.6355049,691.8095755,518.429663,92.3060663,265.2393439,134.8695445,122.9640966,39.2902304,167.2676181,264.1455678,110.1874316,12.4838316
"2004-07",26337.14806,12016.72592,9125.014256,4518.23258,677.1752967,7498.357752,3878.810663,8485.275544,1772.798988,3168.49694,356.6670955,1176.741073,3074.167291,2891.062618,1323.505591,209.6222528,1719.751971,1341.183586,689.7672298,128.1078765,4113.605875,3099.121753,1075.845598,196.7023181,766.0672625,619.5595441,336.4594328,50.7127482,1354.213062,935.6172092,808.0394015,70.6272678,115.513449,108.3767417,115.142034,17.6348708,873.4070129,130.0928048,169.473293,3.7679625
"2004-08",22641.47647,10943.6126,7330.874857,3650.773448,716.215569,6258.630961,3603.240406,7673.970074,1179.470223,2609.929982,369.1393481,947.0954768,2772.696882,2334.57003,989.9796203,161.3844287,1460.543871,1396.187375,639.885686,106.6234735,4129.420902,2220.637946,1149.951412,173.9598153,342.9051374,348.3757359,418.3082283,69.8811212,1560.042048,633.998627,236.505949,179.3833576,132.2290667,95.3972847,116.529624,24.9833727,545.7746887,301.7078591,99.612929,0
"2004-09",23963.5653,12432.91415,6773.781146,3794.854364,962.0156341,6896.364422,3438.463714,8345.878092,1495.834803,2738.595151,371.0946903,677.3344241,2771.961628,2662.021869,1024.370449,438.0104749,1483.730834,1254.396864,549.7460814,150.5899345,5500.685736,1749.22752,886.9133589,209.0514769,676.8672553,340.5461902,387.0405706,91.3807868,1478.790295,482.5736242,705.1773858,72.0538456,104.4417276,145.3579829,120.3658644,0.9291154,416.4366759,139.6570942,121.240654,0
"2004-10",26529.3467,13865.3173,7968.797879,3699.037456,996.1940648,9038.788616,3652.75652,7789.998943,1921.573585,3002.296257,679.9553657,443.9774125,4279.877383,3164.955176,1307.505881,286.4501757,1797.150422,1175.44327,507.0093987,173.153429,4527.251461,1985.699618,975.7689657,301.2788987,1043.693365,506.7566165,278.7724632,92.3511399,1656.366066,796.0552974,425.1148675,124.7600262,333.6157734,207.0583808,131.4837442,7.7974673,227.362829,132.8295203,73.3821352,10.402928
"2004-11",20951.85563,10062.61728,6991.563859,3124.657548,773.0169439,6245.076044,4229.425206,5612.894214,1616.55125,2231.766986,714.0725696,302.0693625,2743.360934,2448.788077,904.5711989,148.3558344,1917.356334,1604.804411,638.940866,68.3235946,3053.21786,1583.28643,741.9540574,234.4358669,494.5750771,647.9251101,289.7678942,184.2831682,1243.040245,484.9692362,372.5839273,131.1735766,412.6063638,168.1437279,130.7267963,2.5956816,198.4604661,53.6468672,46.1128076,3.8492216
"2004-12",21558.40127,6445.533788,10009.97203,3402.149136,1700.746318,7302.402723,3878.44985,4933.56078,1467.909978,2677.73592,755.0817342,543.2602839,1800.141079,3657.662393,779.3374827,1065.261768,1404.00596,1826.369408,536.6187804,111.4557013,1747.031257,2374.756679,531.9962859,279.7765589,516.6762075,679.5827312,187.1729358,84.4781033,619.5035143,679.4502882,1261.733018,117.0490995,311.9558645,356.4310526,46.7806195,39.9141976,46.2199052,435.7194755,58.5100136,2.8108896
"2005-01",43751.91539,25315.29099,15386.19956,2194.77137,855.6534758,14664.63423,10234.12199,10239.38745,2953.566486,3534.461165,1751.370173,374.3738923,8707.940267,5075.518738,673.6063096,207.5689158,6034.061541,3521.16215,439.4069305,239.4913712,5691.078756,3728.420646,646.2441287,173.6439218,1513.620671,1311.090896,81.2747171,47.5802023,1989.521452,1187.432493,193.2546667,164.2525536,1172.3542,487.4222145,73.8197472,17.7740117,206.7141014,75.1524218,87.1648697,5.3424994
"2005-02",17925.08835,8135.250476,5765.268616,3124.020235,900.5490272,6269.11852,3368.723991,4355.004003,1330.282974,1545.320217,876.2197841,180.4188653,2970.427653,2100.593808,929.2228139,268.8742451,1689.985363,1142.852268,366.5517824,169.3345777,1718.819579,1382.257034,1037.996861,215.9305299,676.4820979,345.5579987,213.7417228,94.5011541,595.5305929,517.5862866,370.6765994,61.5267384,453.7430676,267.7635816,140.0751693,14.6379656,30.2621236,8.6576387,65.7552866,75.7438164
"2005-03",23291.67957,10641.75521,7643.73782,3754.42791,1251.758629,8383.472997,4932.182977,5018.770092,1667.095869,2082.682098,1015.665391,191.8101438,3405.315415,2656.097499,1964.938445,357.1216387,2518.481718,1699.549036,484.5254382,229.6267854,2516.186534,1727.230948,466.8911332,308.4614759,655.5287249,560.6423674,312.0060396,138.9187371,968.331231,592.59666,355.0293885,166.7248182,529.2271007,358.8969312,76.6361859,50.9051733,48.6844856,48.7243777,94.4012805,0
"2005-04",22340.80985,10776.26306,7616.415265,2515.344468,1432.787051,7437.208664,4282.243083,5383.009136,1471.779411,2776.880443,647.5821085,342.1070012,3400.403598,2624.226968,802.0134096,610.5646881,2120.121475,1540.861182,447.9004317,173.3599955,2685.970092,1765.20296,630.2724562,301.5636278,814.6351106,390.8121488,161.9528494,104.3793025,1181.045536,1088.819058,315.2016938,191.8141553,382.6745633,177.048377,71.5004417,16.3587265,191.4126873,29.4445728,86.5031857,34.7465554
"2005-05",18560.11524,7624.366046,6204.463963,3639.246238,1092.038993,5927.198702,3236.527831,5234.240779,1156.602607,1781.901452,584.627222,639.0166482,2323.434297,2139.336445,1212.785195,251.6427652,1345.36983,1287.580935,440.4907677,163.0862977,2225.241408,1607.657455,909.5546641,491.7872514,584.8618814,375.1088603,125.3446858,71.2871796,688.783226,322.0297244,723.5954357,47.4930659,196.2916308,278.9927593,74.6129961,34.7298358,260.3837726,193.7577851,152.8624933,32.0125972
"2005-06",17871.31112,8158.708239,5854.148196,3057.326288,801.1283994,5338.921552,3005.940038,5001.10715,1233.474805,2300.0945,424.2597632,567.5133145,2071.022126,2056.661553,891.4855382,319.7523341,1332.711083,1026.444273,561.1107827,85.6738993,2534.093256,1606.460082,732.090297,128.4635157,627.8845689,349.6631098,208.0065692,47.9205571,1058.621213,580.5218068,460.3605431,200.590937,150.8406433,118.2786642,143.7368787,11.403577,383.5353489,116.1187078,60.5356786,7.3235792
"2005-07",22545.15652,10513.1657,7341.066448,3671.949143,1018.975232,7120.697924,3675.597858,6416.163393,1342.356803,2237.511282,638.6800283,1114.149231,2680.128213,2774.793911,1290.514517,375.2612834,1496.769646,1376.882275,584.0056112,217.9403263,3719.90236,1582.892739,909.0866216,204.2816731,537.5356325,499.6835618,231.0726249,74.0649842,1178.073797,610.019475,388.339653,61.078357,289.3840379,234.9340495,103.7370073,10.6249336,611.3720105,261.8604379,165.1931084,75.723674
"2005-08",19990.55049,9916.255825,5882.198975,3582.707669,609.3880211,6107.475785,2856.399671,6113.435751,1302.038628,2198.1789,293.9980463,1119.02371,2599.564752,2239.121031,1065.910698,202.8793032,1189.188435,1047.743433,526.1899187,93.2778841,3605.521601,1280.352725,1048.803275,178.7581505,692.8764202,314.4655908,250.3886717,44.3079449,1072.825093,620.4740502,443.8178761,61.061881,121.4276208,101.41904,50.201834,20.9495515,634.8519026,278.6231057,197.3953954,8.1533059
"2005-09",23471.88438,11780.74092,6783.168554,3846.054967,1061.919943,6306.584836,3698.74595,8083.420425,1270.229199,2839.995818,459.842455,813.065702,2911.946083,1910.554649,1154.174279,329.909826,1909.448206,1042.464897,622.2580819,124.5747653,4294.294204,2296.622205,1107.86514,384.6388763,668.8162304,317.6423328,192.6920182,91.0786171,1233.027328,997.7654788,546.2134899,62.9895209,213.325138,138.1725768,103.4157006,4.9290396,549.8837316,79.9464151,119.4362577,63.7992976
"2005-10",20946.52562,10116.7751,6003.936097,3558.735064,1267.079359,6534.855172,3660.061724,6357.081214,1571.858037,2051.911428,370.7734088,399.9846356,3009.625357,2170.345153,1010.116562,344.7681009,1831.591434,1063.780275,653.940842,110.7491734,3103.472545,1602.53886,1013.406006,637.6638042,790.7048775,517.2432447,203.9643986,59.9455157,985.260544,540.7386005,451.1489105,74.7633734,173.6193779,71.4868437,103.8287009,21.8384863,222.500965,37.8031211,122.3296443,17.3509052
"2005-11",20242.94043,8884.608406,5855.10706,3791.391914,1711.833046,6103.291673,3620.320939,5631.535258,1438.907142,2536.300675,636.0713957,276.5133425,2459.665779,1893.202833,1136.620111,613.8029498,1632.328155,1067.416021,748.5727429,172.0040202,2855.758154,1456.633609,797.5896952,521.5538,557.8081727,444.6246076,226.9743725,209.4999889,893.0296381,838.0791561,656.8590902,148.3327906,363.125856,124.8222608,129.9405828,18.1826961,122.8926508,30.3285729,94.8353188,28.4568
"2005-12",21215.37253,7927.756396,8159.367611,4150.435624,977.8129029,6665.740173,4155.118708,6054.469382,1440.024275,2166.371423,596.1048125,137.5437595,2129.218126,3415.861444,881.367596,239.2930073,1522.914423,1621.019638,663.9339621,347.2506854,2329.161645,1854.490061,1687.148642,183.6690341,670.1898448,437.5338236,257.9967006,74.3039061,932.0669936,601.7898795,543.2032333,89.3113169,309.0454632,190.3087057,57.2367977,39.5138459,35.1599016,38.3640587,59.548692,4.4711072
"2006-01",45393.80856,27139.83722,14797.41412,2497.188148,959.369079,16220.05196,10051.65556,10654.39165,3365.706644,3225.626667,1538.673848,337.702246,9306.912608,5756.163749,725.381061,431.594537,6417.922724,3227.793226,234.120545,171.81906,6241.383654,3181.482522,1066.600377,164.925093,1925.891466,1165.166072,227.128826,47.52028,1946.915478,1066.875001,129.990714,81.845474,1086.132255,359.785599,41.596175,51.159819,214.679032,40.147948,72.37045,10.504816
"2006-02",17554.01131,7919.619033,6018.184564,2481.697495,1134.510215,5745.274984,3739.433882,4029.052025,993.737356,1636.707651,935.588917,474.216492,2612.523171,2006.239663,837.340436,289.171714,1830.969425,1119.855217,537.264951,251.344289,1990.258102,1365.994218,446.897006,225.902699,357.228107,365.399399,174.535841,96.574009,652.790909,586.438716,297.476537,100.001489,421.604287,242.969721,126.731883,144.283026,54.245032,331.28763,61.450841,27.232989
"2006-03",19058.07034,8566.749015,5370.590611,3735.490384,1385.240329,6107.241362,4287.839002,3937.063105,1452.864915,2105.036142,953.08215,214.943663,2457.214353,1972.585638,1008.178668,669.262703,2263.130614,1201.012251,485.623885,338.072252,1524.343584,1178.992846,1090.970235,142.75644,778.20959,359.539148,194.773971,120.342206,747.443914,488.780265,778.369598,90.442365,720.961447,105.675345,105.982976,20.462382,75.445513,64.005118,71.591051,3.901981
"2006-04",26099.91727,13607.89028,8628.538419,3026.701458,836.787108,8882.288487,4894.818436,5824.930706,2015.33394,2822.534504,1329.904874,330.106319,4409.895801,3231.930029,938.603709,301.858948,2629.835714,1615.360596,563.876879,85.745247,2844.715408,2082.725112,681.667889,215.822297,1218.462061,503.446003,211.912733,81.513143,1314.418207,889.260667,519.64942,99.20621,1033.754456,193.259354,56.331676,46.559388,156.808634,112.556658,54.659152,6.081875
"2006-05",19726.45169,8122.344035,7317.388944,3473.582289,813.136422,5967.944482,4015.336706,5328.931648,1441.449546,1888.024785,797.5257,287.238823,2360.245048,2425.357758,1009.760047,172.581629,1336.70871,1864.972824,559.922399,253.732773,2554.994745,1791.093974,778.222194,204.620735,583.713303,456.795855,284.725737,116.214651,638.120401,503.161208,697.538345,49.204831,441.374509,251.859967,93.596337,10.694887,207.187319,24.147358,49.81723,6.086916
"2006-06",20867.85172,9200.114519,6998.833738,3597.127942,1071.775519,6765.01658,3954.026495,5324.291198,1436.66445,2099.560685,557.485167,730.807143,2728.425573,2424.551107,1198.164196,413.875704,1584.089458,1709.598412,461.5377,198.800925,2581.155757,1580.703859,943.498109,218.933473,645.927489,414.798437,331.939027,43.999497,890.357807,597.876945,496.169421,115.156512,273.702171,199.889761,28.884367,55.008868,496.456264,71.415217,136.935122,26.00054
"2006-07",22465.06687,9999.341444,7355.437109,4142.667088,967.621225,7189.347525,3692.672881,6556.879333,1200.208538,2319.766237,549.319474,956.872878,3178.52946,2499.814219,1228.327363,282.676483,1348.752735,1357.001358,831.854323,155.064465,3037.536907,2073.090189,1171.202765,275.049472,502.708251,407.278782,188.159573,102.061932,1159.28811,564.805453,496.567438,99.105236,204.778587,162.860792,156.749866,24.930229,567.747394,290.586316,69.80576,28.733408
"2006-08",19625.30134,9371.341538,5660.161867,3695.600887,898.197051,6162.168076,3140.247841,6118.889917,945.868713,2114.852164,369.992605,773.282027,2616.32275,2059.538923,1235.337862,250.968541,1234.843609,1066.600134,657.234693,181.569405,3500.985222,1519.275948,927.932393,170.696354,351.329328,332.741064,194.930992,66.867329,1019.447386,473.119045,456.420623,165.86511,125.273848,150.191602,47.342292,47.184863,523.139395,58.695151,176.402032,15.045449
"2006-09",22937.41552,11786.09795,6737.967434,3509.488007,903.862129,6745.889003,3333.09324,7038.375025,1302.937295,3106.443408,498.373464,912.30408,3227.989943,2228.985466,985.172085,303.741509,1488.732281,1166.303703,567.108498,110.948758,3676.418274,2147.768178,1025.368747,188.819826,590.253962,313.414861,282.104512,117.16396,1921.797399,537.928482,490.645184,156.072343,213.429357,208.825472,61.574594,14.544041,667.476729,134.741272,97.514387,12.571692
"2006-10",28016.36495,15238.06031,7811.085091,4038.510926,928.708621,8303.439583,4200.086348,8437.580678,1992.818392,3592.935693,533.787084,955.71717,4319.836965,2560.206809,1120.659544,302.736265,1914.47253,1227.431212,887.006281,171.176325,4808.1558,2338.549115,1108.985424,181.890339,1086.356071,508.718424,321.978445,75.765452,2138.568913,907.645868,410.193569,136.527343,256.033777,108.591647,113.763365,55.398295,714.636254,159.942016,75.924298,5.214602
"2006-11",19759.41263,9065.151797,5821.281234,3599.685011,1273.294584,5934.059347,3472.471572,6013.842447,1169.460212,2130.607048,435.234717,603.737283,2477.096679,2117.01297,1032.050754,307.898944,1800.013175,1108.755501,431.773377,131.929519,2810.587996,1367.021965,1156.64065,679.591836,565.074031,401.831524,152.05623,50.498427,973.02137,563.195326,511.82528,82.565072,246.963402,85.289683,82.747486,20.234146,192.395144,178.174265,232.591234,0.57664
"2006-12",21187.56004,8088.785431,9168.636885,3109.126721,821.011006,7007.086144,4412.955997,5271.116861,1566.152394,2133.618924,602.462034,194.167689,2431.628556,3425.469006,971.197596,178.790986,1586.383701,2135.588773,569.675756,121.307767,2380.673749,2005.443197,644.02392,240.975995,555.235043,716.120989,203.614748,91.181614,714.934738,709.364019,553.809206,155.510961,380.654832,117.118771,83.876257,20.812174,39.274812,59.53213,82.929238,12.431509
"2007-01",44766.50651,27536.05026,14400.22707,1784.710859,1045.518319,16118.04831,10523.72208,9640.19687,2739.508965,3535.683181,1927.839361,281.507748,9968.062738,5133.360458,519.3658636,497.2592462,6796.589389,3242.280815,354.1842098,130.6676654,5504.617557,3458.908597,463.4447453,213.2259715,1787.455169,718.7686162,152.7119878,80.5731916,2183.25106,1101.131458,152.572386,98.7282774,1178.776973,683.2028517,46.5771806,19.282355,117.2973702,62.5742799,95.8544861,5.7816118
"2007-02",18209.33385,8543.617677,5123.183576,3003.238896,1539.293703,5375.61412,3160.311162,4979.285459,1286.289691,2199.777681,896.5009336,311.5548069,2462.719206,1703.997752,990.3445343,218.552628,1494.866509,1132.770943,413.9791644,118.6945455,2323.735104,895.6959478,764.9533774,994.9010298,597.4666616,445.5424757,183.0414887,60.2390645,989.2028867,647.3990654,511.7282617,51.4474674,573.5476315,156.4163127,72.9755042,93.5614852,102.0796784,141.36108,66.2165657,1.8974828
"2007-03",22714.37407,10644.5858,6286.737013,5168.312221,614.7390378,6576.960304,5049.41675,5140.344056,1994.125666,2191.621975,1389.903858,372.0014616,2941.248009,2008.711773,1443.878766,183.1217561,2127.843286,1282.683655,1484.312967,154.5768418,2606.470524,1385.938878,1088.418904,59.5157498,1048.783735,632.2839007,263.3772999,49.6807302,840.0345669,604.7433189,594.8794407,151.9646481,949.1366793,327.8412533,105.6838685,7.2420568,131.0689979,44.5342333,187.7609754,8.637255
"2007-04",26968.60531,14378.73,8712.60971,2933.229868,944.0357283,9522.323355,5105.790903,6543.396738,1863.807451,2772.377805,822.2152762,338.6937827,4531.367705,3486.790135,967.0200385,537.1454764,2665.671809,1760.454916,565.231146,114.4330317,3836.463631,2006.878962,581.5355695,118.5185755,1015.263977,535.20678,254.3752635,58.9614299,1594.261018,688.5331337,405.1912474,84.3924056,529.1391009,190.5728428,96.9857248,5.5176077,206.5627634,44.1729393,62.8908785,25.0672015
